FullBiasNanos,State,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,MultipathIndicator,AccumulatedDeltaRangeState,GpsTimeNanos,lat_chipset,lon_chipset,lat_span,lon_span,Cn0DbHz_Category_Medium,Cn0DbHz_Category_Strong,is_multipath
-6144.0,0.16588003220283856,2.548370858162121,-1.8378462491235974,0.0,-2.229644348075586,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,False,False,0
-6144.0,0.16588003220283856,1.7089565768754207,-1.4107935444387847,0.0,-0.7900194163910276,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,False,False,0
-6144.0,0.16588003220283856,1.0984734632123658,-1.180842088070039,0.0,-0.7900194163910276,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,False,False,0
-6144.0,-1.0983497574931964,-0.5040447101531534,1.2172230997754483,0.0,0.3616805289566193,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,False,True,0
-6144.0,-1.0983497574931964,0.10643840350990146,-0.178910742463363,0.0,0.3616805289566193,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,True,False,0
-6144.0,-1.0983497574931964,-0.4277343209452716,0.9215712273013476,0.0,0.3616805289566193,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,False,True,0
-6144.0,-1.0983497574931964,0.8695422955887201,-0.9673157357276325,0.0,-0.7900194163910276,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,True,False,0
-6144.0,-1.0983497574931964,0.2590591819256652,-0.2610362625950578,0.0,-1.9417193617386743,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,True,False,0
-6144.0,-1.0983497574931964,0.4879903495493108,-0.7209391753325481,0.0,-0.7900194163910276,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,True,False,0
-6144.0,-1.0983497574931964,-0.04618237490586227,0.14959133806341615,0.0,0.3616805289566193,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,True,False,0
-6144.0,0.16588003220283856,3.693026696280349,-2.199198537703054,0.0,-2.229644348075586,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,False,False,0
-6144.0,0.16588003220283856,0.2590591819256652,-0.3267366787004134,0.0,0.3616805289566193,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,True,False,0
-6144.0,0.16588003220283856,0.2590591819256652,-0.40886219883210817,0.0,0.3616805289566193,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,True,False,0
-6144.0,0.16588003220283856,-0.198803153321626,0.49451852261653445,0.0,0.3616805289566193,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,True,False,0
-6144.0,0.16588003220283856,-0.12249276411374414,0.3138423783268057,0.0,0.3616805289566193,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,True,False,0
-6144.0,-1.0983497574931964,-0.5803550993610354,1.4471745561441935,0.0,0.3616805289566193,-1.7630242612191616,-1.4304645692507907,1.4622293418425116,-1.4311504171716567,1.4628686174787435,False,True,0
-6144.0,-0.8234104634233792,2.09050852291483,-1.6078947927548521,0.0,-2.229644348075586,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,False,0
-6144.0,-0.8234104634233792,1.7089565768754207,-1.5421943766494959,0.0,-2.229644348075586,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,False,0
-6144.0,-0.8234104634233792,-0.3514239317373897,0.7408950830116189,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,True,0
-6144.0,-0.8234104634233792,0.030128014302019595,0.018190505852704954,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,-0.8234104634233792,-0.04618237490586227,0.21529175416877175,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,1.4153809311451333,-0.5040447101531534,-1.0494412558593273,0.0,-2.229644348075586,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,-0.8234104634233792,-0.5040447101531534,1.3321988279598216,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,True,0
-6144.0,1.4153809311451333,0.41167996034142895,-2.6755265544668845,0.0,-2.229644348075586,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,False,0
-6144.0,1.4153809311451333,-0.809286266984681,1.1022473715910763,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,True,0
-6144.0,1.4153809311451333,-0.27511354252950787,-1.7228705209392248,0.0,1.513380474304266,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,False,0
-6144.0,1.4153809311451333,-0.5803550993610354,-0.5238379270164808,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,1.4153809311451333,-0.7329758777767991,-0.031084806226312035,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,1.4153809311451333,-0.5803550993610354,-0.42528730285844735,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,1.4153809311451333,-0.7329758777767991,0.018190505852704954,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,-0.8234104634233792,-0.27511354252950787,0.6916197709326024,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,True,0
-6144.0,0.16588003220283856,0.030128014302019595,0.06746581793172136,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,0.16588003220283856,1.7089565768754207,-1.509344168596818,0.0,-2.229644348075586,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,False,0
-6144.0,-1.0983497574931964,0.2590591819256652,-0.392437094805769,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,-1.0983497574931964,-0.4277343209452716,0.9215712273013476,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,True,0
-6144.0,-1.0983497574931964,0.8695422955887201,-0.9673157357276325,0.0,1.513380474304266,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,-1.0983497574931964,0.6406111279650746,-0.7702144874115651,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,-1.0983497574931964,0.2590591819256652,-0.31031157467407416,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,-1.0983497574931964,-0.5040447101531534,1.3157737239334824,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,True,0
-6144.0,-1.0983497574931964,-0.5040447101531534,1.2172230997754483,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,True,0
-6144.0,0.16588003220283856,3.693026696280349,-2.1170730175713595,0.0,-2.229644348075586,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,False,0
-6144.0,0.16588003220283856,1.7089565768754207,-1.5421943766494959,0.0,-2.229644348075586,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,False,0
-6144.0,0.16588003220283856,0.4879903495493108,-0.6059634471481755,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,0.16588003220283856,-0.27511354252950787,0.5930691467745685,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,True,0
-6144.0,0.16588003220283856,-0.12249276411374414,0.36311769040582326,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,0.16588003220283856,1.0984734632123658,-1.2136922961227168,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,False,False,0
-6144.0,-1.0983497574931964,-0.04618237490586227,0.08389092195806055,0.0,0.3616805289566193,-1.7610020337822854,-1.4304645692507907,1.462230445752587,-1.4311502738084196,1.4628686332494139,True,False,0
-6144.0,-0.8234104634233792,1.0984734632123658,-1.1151416719646834,0.0,-2.229644348075586,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,False,0
-6144.0,-0.8234104634233792,-0.3514239317373897,0.7901703950906352,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,True,0
-6144.0,-0.8234104634233792,0.030128014302019595,-0.014659702199973427,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,-0.8234104634233792,-0.04618237490586227,0.1988666501424337,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,-0.8234104634233792,2.09050852291483,-1.6078947927548521,0.0,-2.229644348075586,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,False,0
-6144.0,1.4153809311451333,-0.4277343209452716,-1.1644169840437004,0.0,0.9375305016304427,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,False,0
-6144.0,1.4153809311451333,-0.27511354252950787,-1.6571701048338692,0.0,1.513380474304266,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,False,0
-6144.0,1.4153809311451333,-0.12249276411374414,-1.919971769255292,0.0,0.9375305016304427,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,False,0
-6144.0,1.4153809311451333,-0.809286266984681,1.1022473715910763,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,True,0
-6144.0,1.4153809311451333,-0.5803550993610354,-0.5074128229901421,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,1.4153809311451333,-0.7329758777767991,0.06746581793172136,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,1.4153809311451333,-0.6566654885689173,-0.3595868867530912,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,-0.8234104634233792,-0.5040447101531534,1.266498411854466,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,True,0
-6144.0,1.4153809311451333,-0.7329758777767991,0.08389092195806055,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,-0.8234104634233792,-0.27511354252950787,0.7080448749589404,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,True,0
-6144.0,0.16588003220283856,6.058648761724687,-2.6755265544668845,0.0,-2.229644348075586,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,False,0
-6144.0,0.16588003220283856,3.693026696280349,-2.1663483296503765,0.0,-2.229644348075586,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,False,0
-6144.0,-1.0983497574931964,-0.5040447101531534,1.2172230997754483,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,True,0
-6144.0,-1.0983497574931964,0.33536957113354704,-0.5402630310428199,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,-1.0983497574931964,-0.3514239317373897,0.7737452910642972,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,True,0
-6144.0,-1.0983497574931964,0.6406111279650746,-0.8687651115695991,0.0,-0.7900194163910276,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,-1.0983497574931964,0.2590591819256652,-0.27746136662139637,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,-1.0983497574931964,-0.5803550993610354,1.4143243480915162,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,True,0
-6144.0,-1.0983497574931964,0.4879903495493108,-0.6059634471481755,0.0,-0.7900194163910276,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,0.16588003220283856,0.10643840350990146,-0.1624856384370238,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,0.16588003220283856,0.4879903495493108,-0.6552387592271925,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,0.16588003220283856,-0.27511354252950787,0.6259193548272457,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,True,0
-6144.0,0.16588003220283856,-0.198803153321626,0.49451852261653445,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,0.16588003220283856,1.4037150200438933,-1.2958178162544116,0.0,-0.7900194163910276,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,False,0
-6144.0,0.16588003220283856,3.693026696280349,-2.1170730175713595,0.0,-2.229644348075586,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,False,False,0
-6144.0,-1.0983497574931964,-0.04618237490586227,0.08389092195806055,0.0,0.3616805289566193,-1.758979806345409,-1.4304645692507907,1.462230445752587,-1.431150082657335,1.4628686174787435,True,False,0
-6144.0,1.4153809311451333,-0.4277343209452716,-1.131566775991022,0.0,-2.229644348075586,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,False,False,0
-6144.0,-0.8234104634233792,1.4037150200438933,-1.3615182323597679,0.0,-2.229644348075586,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,False,False,0
-6144.0,-0.8234104634233792,-0.3514239317373897,0.8394457071696528,0.0,0.3616805289566193,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,False,True,0
-6144.0,-0.8234104634233792,0.030128014302019595,0.03461560987904356,0.0,0.3616805289566193,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,True,False,0
-6144.0,-0.8234104634233792,-0.12249276411374414,0.2809921702741285,0.0,0.3616805289566193,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,True,False,0
-6144.0,-0.8234104634233792,1.7089565768754207,-1.5257692726231573,0.0,-2.229644348075586,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,False,False,0
-6144.0,1.4153809311451333,-0.7329758777767991,0.16601644208975533,0.0,0.3616805289566193,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,True,False,0
-6144.0,1.4153809311451333,-0.6566654885689173,-0.2446111585687186,0.0,0.3616805289566193,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,True,False,0
-6144.0,1.4153809311451333,0.2590591819256652,-2.4291499940718,0.0,-2.229644348075586,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,False,False,0
-6144.0,1.4153809311451333,-0.809286266984681,1.200797995749109,0.0,0.3616805289566193,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,False,True,0
-6144.0,1.4153809311451333,-0.12249276411374414,-1.919971769255292,0.0,0.3616805289566193,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,False,False,0
-6144.0,1.4153809311451333,-0.6566654885689173,-0.37601199077943037,0.0,0.3616805289566193,-1.7569575789085328,-1.4304645692507907,1.462230445752587,-1.4311499392941995,1.4628685859376722,True,False,0
