TimeNanos,FullBiasNanos,State,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,MultipathIndicator,AccumulatedDeltaRangeState,GpsTimeNanos,lat_chipset,lon_chipset,lat_span,lon_span,Position_Error_Meters,is_multipath
21095250000000,-1273508372192433390,16399,5,40.1,0,25,425467442433280,37.423584483333336,-122.09412198333332,37.42357598666667,-122.09413203333334,1.2962455642574857,0
21095250000000,-1273508372192433390,16399,19,27.8,0,21,425467442433280,37.423584483333336,-122.09412198333332,37.42357598666667,-122.09413203333334,1.2962455642574857,0
21095250000000,-1273508372192433390,49359,14,30.5,0,25,425467442433280,37.423584483333336,-122.09412198333332,37.42357598666667,-122.09413203333334,1.2962455642574857,0
21095250000000,-1273508372192433390,49359,19,27.5,0,25,425467442433280,37.423584483333336,-122.09412198333332,37.42357598666667,-122.09413203333334,1.2962455642574857,0
21095250000000,-1273508372192433390,49359,9,35.3,0,25,425467442433280,37.423584483333336,-122.09412198333332,37.42357598666667,-122.09413203333334,1.2962455642574857,0
21095250000000,-1273508372192433390,49359,10,34.5,0,25,425467442433280,37.423584483333336,-122.09412198333332,37.42357598666667,-122.09413203333334,1.2962455642574857,0
21095250000000,-1273508372192433390,49359,31,23.6,0,21,425467442433280,37.423584483333336,-122.09412198333332,37.42357598666667,-122.09413203333334,1.2962455642574857,0
21095250000000,-1273508372192433390,49359,61,18.6,0,16,425467442433280,37.423584483333336,-122.09412198333332,37.42357598666667,-122.09413203333334,1.2962455642574857,0
21095250000000,-1273508372192433390,16399,12,32.0,0,25,425467442433280,37.423584483333336,-122.09412198333332,37.42357598666667,-122.09413203333334,1.2962455642574857,0
21096250000000,-1273508372192433395,81935,7,24.6,0,16,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,23567,31,23.2,0,16,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,23567,8,36.6,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,23567,13,31.7,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,23567,11,33.2,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,23567,35,22.2,0,16,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,81935,3,32.5,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,81935,4,30.0,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,81935,16,16.7,0,16,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,81935,2,38.8,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,81935,11,19.8,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,81935,4,29.2,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,81935,3,32.6,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,23567,6,39.4,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,81935,12,18.7,0,16,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,23567,8,36.0,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,16399,6,39.1,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,49359,40,21.7,0,16,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,49359,61,18.3,0,16,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,16399,17,28.6,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,16399,7,37.0,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,16399,21,26.2,0,17,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,16399,19,27.5,0,17,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,16399,5,40.0,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,16399,12,32.2,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,16399,13,31.0,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,49359,13,31.1,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,49359,19,27.2,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,49359,9,35.0,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,49359,11,33.9,0,25,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,49359,24,25.3,0,29,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,49359,40,21.4,0,16,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21096250000000,-1273508372192433395,49359,61,18.7,0,16,425468442433280,37.423584483333336,-122.09412198333332,37.42357599666666,-122.09413203666666,1.2956370062458438,0
21097250000000,-1273508372192433405,23567,46,20.2,0,16,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,23567,27,24.9,0,16,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,23567,8,36.4,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,23567,12,32.2,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,23567,11,33.0,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,81935,6,26.1,0,27,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,23567,6,39.4,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,81935,10,20.2,0,27,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,81935,2,39.4,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,81935,4,29.3,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,81935,3,33.0,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,81935,4,30.1,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,81935,12,18.0,0,16,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,81935,3,33.0,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,23567,9,35.8,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,81935,8,22.0,0,29,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,49359,53,19.9,0,16,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,16399,17,28.2,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
21097250000000,-1273508372192433405,16399,8,36.9,0,25,425469442433280,37.423584399999996,-122.09412198333332,37.42357601833333,-122.09413203166666,1.2868535708955098,0
